"ID","category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"SevCrit_Myeloid__321","Process","GO.0002443",29,632,"9606","9606.ENSP00000164227,9606.ENSP00000207549,9606.ENSP00000236147,9606.ENSP00000236671,9606.ENSP00000261712,9606.ENSP00000278407,9606.ENSP00000295683,9606.ENSP00000296370,9606.ENSP00000299367,9606.ENSP00000302079,9606.ENSP00000302324,9606.ENSP00000303276,9606.ENSP00000309741,9606.ENSP00000315130,9606.ENSP00000329920,9606.ENSP00000337816,9606.ENSP00000342793,9606.ENSP00000348170,9606.ENSP00000349687,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000375622,9606.ENSP00000377508,9606.ENSP00000379512,9606.ENSP00000390265,9606.ENSP00000399700,9606.ENSP00000441691","BCL3,UNC13D,SELL,CTSD,PSMD11,SERPING1,CXCR1,S100P,C2,C3AR1,RNASE3,RNASE2,SLCO4C1,CLU,MCEMP1,MMP25,PLD1,HP,GM2A,MNDA,S100A8,S100A12,S100A9,LAIR1,JUP,MGST1,IDH1,PLAC8,ITGAM",9.77e-09,8.28e-07,"leukocyte mediated immunity"
"SevCrit_Myeloid__321","Process","GO.0016192",52,1699,"9606","9606.ENSP00000207549,9606.ENSP00000223500,9606.ENSP00000236147,9606.ENSP00000236671,9606.ENSP00000255006,9606.ENSP00000260762,9606.ENSP00000261712,9606.ENSP00000262101,9606.ENSP00000262776,9606.ENSP00000262942,9606.ENSP00000272371,9606.ENSP00000278407,9606.ENSP00000290246,9606.ENSP00000295683,9606.ENSP00000296161,9606.ENSP00000296370,9606.ENSP00000302079,9606.ENSP00000302324,9606.ENSP00000303276,9606.ENSP00000309741,9606.ENSP00000312946,9606.ENSP00000313391,9606.ENSP00000315130,9606.ENSP00000329920,9606.ENSP00000337816,9606.ENSP00000341141,9606.ENSP00000342793,9606.ENSP00000347140,9606.ENSP00000348170,9606.ENSP00000349687,9606.ENSP00000353720,9606.ENSP00000355467,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000358165,9606.ENSP00000362807,9606.ENSP00000368022,9606.ENSP00000369702,9606.ENSP00000370695,9606.ENSP00000375622,9606.ENSP00000377508,9606.ENSP00000379512,9606.ENSP00000386331,9606.ENSP00000386881,9606.ENSP00000390265,9606.ENSP00000399700,9606.ENSP00000417038,9606.ENSP00000436607,9606.ENSP00000441691,9606.ENSP00000447537","UNC13D,CHMP5,SELL,CTSD,RIN2,EXOC6,PSMD11,MSR1,LGALS3BP,ARPC1A,OTOF,SERPING1,ELMO2,CXCR1,DTX3L,S100P,C3AR1,RNASE3,RNASE2,SLCO4C1,STAB1,DAB2,CLU,MCEMP1,MMP25,SIGLEC1,PLD1,ASGR2,HP,GM2A,CES1,SCCPDH,MNDA,S100A8,S100A12,S100A9,FCGR1A,PEF1,OPTN,LHFPL2,EXOC1,LAIR1,JUP,MGST1,MYO7A,DYSF,IDH1,PLAC8,PHACTR2,ADM,ITGAM,BLOC1S1",9.79e-09,8.28e-07,"vesicle-mediated transport"
"SevCrit_Myeloid__321","Process","GO.0046903",39,1070,"9606","9606.ENSP00000207549,9606.ENSP00000219919,9606.ENSP00000236147,9606.ENSP00000236671,9606.ENSP00000259206,9606.ENSP00000260762,9606.ENSP00000261712,9606.ENSP00000262776,9606.ENSP00000265113,9606.ENSP00000272371,9606.ENSP00000278407,9606.ENSP00000295683,9606.ENSP00000296370,9606.ENSP00000302079,9606.ENSP00000302324,9606.ENSP00000303276,9606.ENSP00000309741,9606.ENSP00000315130,9606.ENSP00000329920,9606.ENSP00000337816,9606.ENSP00000342793,9606.ENSP00000348170,9606.ENSP00000349687,9606.ENSP00000355467,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000357750,9606.ENSP00000369702,9606.ENSP00000370695,9606.ENSP00000375622,9606.ENSP00000377508,9606.ENSP00000379512,9606.ENSP00000390265,9606.ENSP00000399700,9606.ENSP00000417038,9606.ENSP00000436607,9606.ENSP00000441691","UNC13D,AQP9,SELL,CTSD,IL1RN,EXOC6,PSMD11,LGALS3BP,SLC1A3,OTOF,SERPING1,CXCR1,S100P,C3AR1,RNASE3,RNASE2,SLCO4C1,CLU,MCEMP1,MMP25,PLD1,HP,GM2A,SCCPDH,MNDA,S100A8,S100A12,S100A9,TRAF3IP2,LHFPL2,EXOC1,LAIR1,JUP,MGST1,IDH1,PLAC8,PHACTR2,ADM,ITGAM",1.16e-08,9.39e-07,"secretion"
"SevCrit_Myeloid__321","Process","GO.0043312",25,485,"9606","9606.ENSP00000207549,9606.ENSP00000236147,9606.ENSP00000236671,9606.ENSP00000261712,9606.ENSP00000295683,9606.ENSP00000296370,9606.ENSP00000302079,9606.ENSP00000302324,9606.ENSP00000303276,9606.ENSP00000309741,9606.ENSP00000329920,9606.ENSP00000337816,9606.ENSP00000342793,9606.ENSP00000348170,9606.ENSP00000349687,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000375622,9606.ENSP00000377508,9606.ENSP00000379512,9606.ENSP00000390265,9606.ENSP00000399700,9606.ENSP00000441691","UNC13D,SELL,CTSD,PSMD11,CXCR1,S100P,C3AR1,RNASE3,RNASE2,SLCO4C1,MCEMP1,MMP25,PLD1,HP,GM2A,MNDA,S100A8,S100A12,S100A9,LAIR1,JUP,MGST1,IDH1,PLAC8,ITGAM",1.27e-08,1.01e-06,"neutrophil degranulation"
"SevCrit_Myeloid__321","Process","GO.0032101",36,955,"9606","9606.ENSP00000215794,9606.ENSP00000251642,9606.ENSP00000264350,9606.ENSP00000278407,9606.ENSP00000292301,9606.ENSP00000296161,9606.ENSP00000296503,9606.ENSP00000299367,9606.ENSP00000302079,9606.ENSP00000312002,9606.ENSP00000314508,9606.ENSP00000315130,9606.ENSP00000329418,9606.ENSP00000329967,9606.ENSP00000330341,9606.ENSP00000330959,9606.ENSP00000345494,9606.ENSP00000349365,9606.ENSP00000353512,9606.ENSP00000354733,9606.ENSP00000355866,9606.ENSP00000356792,9606.ENSP00000357113,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000357750,9606.ENSP00000358953,9606.ENSP00000360869,9606.ENSP00000365569,9606.ENSP00000368022,9606.ENSP00000371471,9606.ENSP00000377344,9606.ENSP00000441691,9606.ENSP00000464030,9606.ENSP00000473159","USP18,DHX58,HERC5,SERPING1,CCR2,DTX3L,HMGB2,C2,C3AR1,HAVCR2,GBA,CLU,SOCS1,TBK1,SOCS3,IL1R2,PLSCR1,IL27,PARP9,SBNO2,DUSP10,XCL1,IFI16,S100A8,S100A12,S100A9,TRAF3IP2,CUEDC2,IFIT1,FLOT1,OPTN,RSAD2,DDX60,ITGAM,IKBKE,FFAR2",2e-08,1.53e-06,"regulation of response to external stimulus"
"SevCrit_Myeloid__321","Component","GO.0005737",192,11238,"9606","9606.ENSP00000164227,9606.ENSP00000207549,9606.ENSP00000215794,9606.ENSP00000215838,9606.ENSP00000221130,9606.ENSP00000222219,9606.ENSP00000223500,9606.ENSP00000226279,9606.ENSP00000228928,9606.ENSP00000233057,9606.ENSP00000236147,9606.ENSP00000236671,9606.ENSP00000240617,9606.ENSP00000248089,9606.ENSP00000251642,9606.ENSP00000253110,9606.ENSP00000254436,9606.ENSP00000255006,9606.ENSP00000256722,9606.ENSP00000257570,9606.ENSP00000258317,9606.ENSP00000258874,9606.ENSP00000259206,9606.ENSP00000259339,9606.ENSP00000259727,9606.ENSP00000260324,9606.ENSP00000260762,9606.ENSP00000261597,9606.ENSP00000261712,9606.ENSP00000262101,9606.ENSP00000262776,9606.ENSP00000262942,9606.ENSP00000263593,9606.ENSP00000264346,9606.ENSP00000264350,9606.ENSP00000264444,9606.ENSP00000264657,9606.ENSP00000265896,9606.ENSP00000269499,9606.ENSP00000272371,9606.ENSP00000274773,9606.ENSP00000276914,9606.ENSP00000278407,9606.ENSP00000280665,9606.ENSP00000282588,9606.ENSP00000285013,9606.ENSP00000289316,9606.ENSP00000290246,9606.ENSP00000290349,9606.ENSP00000291842,9606.ENSP00000292301,9606.ENSP00000295683,9606.ENSP00000296161,9606.ENSP00000296370,9606.ENSP00000296444,9606.ENSP00000296503,9606.ENSP00000296632,9606.ENSP00000297679,9606.ENSP00000302079,9606.ENSP00000302324,9606.ENSP00000303192,9606.ENSP00000303276,9606.ENSP00000307706,9606.ENSP00000307900,9606.ENSP00000308318,9606.ENSP00000308351,9606.ENSP00000309741,9606.ENSP00000312002,9606.ENSP00000312946,9606.ENSP00000313391,9606.ENSP00000314508,9606.ENSP00000315013,9606.ENSP00000315130,9606.ENSP00000319992,9606.ENSP00000323889,9606.ENSP00000329200,9606.ENSP00000329418,9606.ENSP00000329920,9606.ENSP00000329967,9606.ENSP00000330341,9606.ENSP00000330959,9606.ENSP00000333657,9606.ENSP00000333938,9606.ENSP00000334872,9606.ENSP00000336762,9606.ENSP00000337816,9606.ENSP00000338887,9606.ENSP00000339916,9606.ENSP00000342278,9606.ENSP00000342513,9606.ENSP00000342793,9606.ENSP00000344504,9606.ENSP00000345494,9606.ENSP00000347140,9606.ENSP00000347444,9606.ENSP00000347979,9606.ENSP00000348170,9606.ENSP00000349016,9606.ENSP00000349325,9606.ENSP00000349365,9606.ENSP00000349687,9606.ENSP00000350377,9606.ENSP00000353512,9606.ENSP00000353720,9606.ENSP00000354822,9606.ENSP00000354829,9606.ENSP00000355084,9606.ENSP00000355467,9606.ENSP00000355866,9606.ENSP00000357113,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000358151,9606.ENSP00000358165,9606.ENSP00000358953,9606.ENSP00000359783,9606.ENSP00000359787,9606.ENSP00000360316,9606.ENSP00000360869,9606.ENSP00000360883,9606.ENSP00000361014,9606.ENSP00000361923,9606.ENSP00000362608,9606.ENSP00000362807,9606.ENSP00000363641,9606.ENSP00000363763,9606.ENSP00000363970,9606.ENSP00000365569,9606.ENSP00000365944,9606.ENSP00000368022,9606.ENSP00000368678,9606.ENSP00000368699,9606.ENSP00000369314,9606.ENSP00000369702,9606.ENSP00000369897,9606.ENSP00000369899,9606.ENSP00000370213,9606.ENSP00000370517,9606.ENSP00000370695,9606.ENSP00000371471,9606.ENSP00000375622,9606.ENSP00000377036,9606.ENSP00000377192,9606.ENSP00000377344,9606.ENSP00000377508,9606.ENSP00000377833,9606.ENSP00000377995,9606.ENSP00000379218,9606.ENSP00000379512,9606.ENSP00000381601,9606.ENSP00000381793,9606.ENSP00000382707,9606.ENSP00000385215,9606.ENSP00000385757,9606.ENSP00000386331,9606.ENSP00000386636,9606.ENSP00000386881,9606.ENSP00000388001,9606.ENSP00000388550,9606.ENSP00000390265,9606.ENSP00000391676,9606.ENSP00000395590,9606.ENSP00000399700,9606.ENSP00000400646,9606.ENSP00000410818,9606.ENSP00000412363,9606.ENSP00000415454,9606.ENSP00000417038,9606.ENSP00000418348,9606.ENSP00000420384,9606.ENSP00000422607,9606.ENSP00000427223,9606.ENSP00000428657,9606.ENSP00000428968,9606.ENSP00000429200,9606.ENSP00000436607,9606.ENSP00000439120,9606.ENSP00000440504,9606.ENSP00000441691,9606.ENSP00000445829,9606.ENSP00000447537,9606.ENSP00000451261,9606.ENSP00000464030,9606.ENSP00000467176,9606.ENSP00000468308,9606.ENSP00000480722,9606.ENSP00000480828,9606.ENSP00000481721,9606.ENSP00000482515,9606.ENSP00000483430","BCL3,UNC13D,USP18,TCN2,GSR,DNASE2,CHMP5,CD38,OAS3,EIF2AK2,SELL,CTSD,PLBD1,HCFC1R1,DHX58,C19orf66,TRIM21,RIN2,CMPK2,OASL,NPL,MTHFS,IL1RN,TOR1B,GMPR,SQRDL,EXOC6,NDC80,PSMD11,MSR1,LGALS3BP,ARPC1A,SIAE,HERC6,HERC5,MXD1,STAT3,SQLE,ZCCHC2,OTOF,TRIM7,PLIN2,SERPING1,DCP1B,ITGA1,SLFN13,HIST1H2BD,ELMO2,CBR1,SHKBP1,CCR2,CXCR1,DTX3L,S100P,SHISA5,HMGB2,STARD4,HSD3B7,C3AR1,RNASE3,RGL1,RNASE2,MT1E,GLUL,PPP1R3B,MLKL,SLCO4C1,HAVCR2,STAB1,DAB2,GBA,CRAT,CLU,TMEM11,TRIM25,STAC3,SOCS1,MCEMP1,TBK1,SOCS3,IL1R2,MX2,NEXN,MT1F,ANG,MMP25,LRRC8D,LIMK2,OAS2,IFI6,PLD1,H1F0,PLSCR1,ASGR2,TDRD7,FAS,HP,PEX14,ATP10A,IL27,GM2A,MCTP2,PARP9,CES1,XAF1,SGMS1,MSRB1,SCCPDH,DUSP10,IFI16,MNDA,S100A8,S100A12,S100A9,HIST2H2BE,FCGR1A,CUEDC2,IFI44,IFI44L,DHCR24,IFIT1,IFIT3,MKNK1,CHCHD1,PIM1,PEF1,TXN,EPHB2,MAP1LC3A,FLOT1,FBXO6,OPTN,AGRN,ISG15,GLRX,LHFPL2,CARS,RRAGA,CLCN4,PFKP,EXOC1,RSAD2,LAIR1,PPP2R4,G6PD,DDX60,JUP,ANXA4,MT1X,COA1,MGST1,MX1,GRB10,IFITM3,CEP162,BLVRA,MYO7A,SSB,DYSF,OAS1,RNF24,IDH1,JAK3,IFI35,PLAC8,PNPT1,MAD2L1BP,ZNF438,GCNT1,PHACTR2,CMC1,CST7,ACSL1,MARCH1,NAIP,RNF19A,SLC25A37,ADM,NFE2,KIAA1958,ITGAM,SLC39A11,BLOC1S1,UBE2J1,IKBKE,TNNT1,FAM20A,NUDT18,FDFT1,TBC1D2,SPATS2L,IFI27",4.44e-09,1.86e-06,"cytoplasm"
"SevCrit_Myeloid__321","Process","GO.0080134",43,1299,"9606","9606.ENSP00000215794,9606.ENSP00000233057,9606.ENSP00000251642,9606.ENSP00000264350,9606.ENSP00000278407,9606.ENSP00000292301,9606.ENSP00000296161,9606.ENSP00000296503,9606.ENSP00000299367,9606.ENSP00000302079,9606.ENSP00000312002,9606.ENSP00000314508,9606.ENSP00000315130,9606.ENSP00000329418,9606.ENSP00000329967,9606.ENSP00000330341,9606.ENSP00000330959,9606.ENSP00000345494,9606.ENSP00000347979,9606.ENSP00000349365,9606.ENSP00000353512,9606.ENSP00000354733,9606.ENSP00000355866,9606.ENSP00000356792,9606.ENSP00000357113,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000357750,9606.ENSP00000358953,9606.ENSP00000360869,9606.ENSP00000363641,9606.ENSP00000365569,9606.ENSP00000368022,9606.ENSP00000369017,9606.ENSP00000371471,9606.ENSP00000376269,9606.ENSP00000377344,9606.ENSP00000400646,9606.ENSP00000441691,9606.ENSP00000451261,9606.ENSP00000464030,9606.ENSP00000473159","USP18,EIF2AK2,DHX58,HERC5,SERPING1,CCR2,DTX3L,HMGB2,C2,C3AR1,HAVCR2,GBA,CLU,SOCS1,TBK1,SOCS3,IL1R2,PLSCR1,FAS,IL27,PARP9,SBNO2,DUSP10,XCL1,IFI16,S100A8,S100A12,S100A9,TRAF3IP2,CUEDC2,IFIT1,TXN,FLOT1,OPTN,INSL3,RSAD2,NCOA7,DDX60,PNPT1,ITGAM,UBE2J1,IKBKE,FFAR2",2.82e-08,1.96e-06,"regulation of response to stress"
"SevCrit_Myeloid__321","Process","GO.0050778",27,589,"9606","9606.ENSP00000226279,9606.ENSP00000251642,9606.ENSP00000262942,9606.ENSP00000278407,9606.ENSP00000290246,9606.ENSP00000292301,9606.ENSP00000296503,9606.ENSP00000299367,9606.ENSP00000302079,9606.ENSP00000312002,9606.ENSP00000315130,9606.ENSP00000329967,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000355870,9606.ENSP00000356792,9606.ENSP00000357113,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357727,9606.ENSP00000358165,9606.ENSP00000365569,9606.ENSP00000371471,9606.ENSP00000377344,9606.ENSP00000441691,9606.ENSP00000464030,9606.ENSP00000473159","CD38,DHX58,ARPC1A,SERPING1,ELMO2,CCR2,HMGB2,C2,C3AR1,HAVCR2,CLU,TBK1,PLSCR1,PARP9,HLX,XCL1,IFI16,MNDA,S100A8,S100A9,FCGR1A,FLOT1,RSAD2,DDX60,ITGAM,IKBKE,FFAR2",3.34e-08,2.23e-06,"positive regulation of immune response"
"SevCrit_Myeloid__321","Process","GO.0009617",26,555,"9606","9606.ENSP00000164227,9606.ENSP00000251642,9606.ENSP00000256722,9606.ENSP00000264346,9606.ENSP00000296503,9606.ENSP00000302324,9606.ENSP00000312002,9606.ENSP00000312946,9606.ENSP00000329967,9606.ENSP00000336762,9606.ENSP00000342278,9606.ENSP00000347979,9606.ENSP00000348170,9606.ENSP00000349365,9606.ENSP00000354733,9606.ENSP00000355866,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000358151,9606.ENSP00000359783,9606.ENSP00000368022,9606.ENSP00000368699,9606.ENSP00000379512,9606.ENSP00000399700,9606.ENSP00000436607","BCL3,DHX58,CMPK2,HERC6,HMGB2,RNASE3,HAVCR2,STAB1,TBK1,ANG,OAS2,FAS,HP,IL27,SBNO2,DUSP10,S100A8,S100A12,S100A9,HIST2H2BE,IFI44,OPTN,ISG15,MGST1,PLAC8,ADM",4.04e-08,2.65e-06,"response to bacterium"
"SevCrit_Myeloid__321","Process","GO.0045321",34,894,"9606","9606.ENSP00000164227,9606.ENSP00000207549,9606.ENSP00000236147,9606.ENSP00000236671,9606.ENSP00000261712,9606.ENSP00000264657,9606.ENSP00000295683,9606.ENSP00000296370,9606.ENSP00000301887,9606.ENSP00000302079,9606.ENSP00000302324,9606.ENSP00000303276,9606.ENSP00000309741,9606.ENSP00000312002,9606.ENSP00000315130,9606.ENSP00000329920,9606.ENSP00000329967,9606.ENSP00000337816,9606.ENSP00000342793,9606.ENSP00000348170,9606.ENSP00000349687,9606.ENSP00000354733,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000371471,9606.ENSP00000375622,9606.ENSP00000377508,9606.ENSP00000379512,9606.ENSP00000390265,9606.ENSP00000391676,9606.ENSP00000399700,9606.ENSP00000441691","BCL3,UNC13D,SELL,CTSD,PSMD11,STAT3,CXCR1,S100P,BATF2,C3AR1,RNASE3,RNASE2,SLCO4C1,HAVCR2,CLU,MCEMP1,TBK1,MMP25,PLD1,HP,GM2A,SBNO2,MNDA,S100A8,S100A12,S100A9,RSAD2,LAIR1,JUP,MGST1,IDH1,JAK3,PLAC8,ITGAM",4.22e-08,2.73e-06,"leukocyte activation"
"SevCrit_Myeloid__321","Process","GO.0006954",24,482,"9606","9606.ENSP00000207549,9606.ENSP00000259206,9606.ENSP00000264657,9606.ENSP00000292301,9606.ENSP00000296503,9606.ENSP00000302079,9606.ENSP00000312002,9606.ENSP00000312946,9606.ENSP00000315130,9606.ENSP00000329967,9606.ENSP00000337816,9606.ENSP00000341141,9606.ENSP00000345494,9606.ENSP00000347979,9606.ENSP00000348170,9606.ENSP00000349365,9606.ENSP00000357113,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000391676,9606.ENSP00000428657,9606.ENSP00000441691,9606.ENSP00000473159","UNC13D,IL1RN,STAT3,CCR2,HMGB2,C3AR1,HAVCR2,STAB1,CLU,TBK1,MMP25,SIGLEC1,PLSCR1,FAS,HP,IL27,IFI16,S100A8,S100A12,S100A9,JAK3,NAIP,ITGAM,FFAR2",4.69e-08,2.93e-06,"inflammatory response"
"SevCrit_Myeloid__321","Process","GO.0035455",7,22,"9606","9606.ENSP00000233057,9606.ENSP00000333657,9606.ENSP00000360883,9606.ENSP00000382707,9606.ENSP00000386187,9606.ENSP00000388001,9606.ENSP00000484689","EIF2AK2,MX2,IFIT3,IFITM3,IFITM1,OAS1,IFITM2",6.76e-08,4.15e-06,"response to interferon-alpha"
"SevCrit_Myeloid__321","Process","GO.0001817",27,615,"9606","9606.ENSP00000164227,9606.ENSP00000233057,9606.ENSP00000251642,9606.ENSP00000254436,9606.ENSP00000264350,9606.ENSP00000292301,9606.ENSP00000296503,9606.ENSP00000302079,9606.ENSP00000312002,9606.ENSP00000314508,9606.ENSP00000315130,9606.ENSP00000323889,9606.ENSP00000329967,9606.ENSP00000330959,9606.ENSP00000349365,9606.ENSP00000356792,9606.ENSP00000357113,9606.ENSP00000358953,9606.ENSP00000365569,9606.ENSP00000368699,9606.ENSP00000371471,9606.ENSP00000377344,9606.ENSP00000377833,9606.ENSP00000391676,9606.ENSP00000451261,9606.ENSP00000464030,9606.ENSP00000473159","BCL3,EIF2AK2,DHX58,TRIM21,HERC5,CCR2,HMGB2,C3AR1,HAVCR2,GBA,CLU,TRIM25,TBK1,IL1R2,IL27,XCL1,IFI16,CUEDC2,FLOT1,ISG15,RSAD2,DDX60,ANXA4,JAK3,UBE2J1,IKBKE,FFAR2",7.77e-08,4.7e-06,"regulation of cytokine production"
"SevCrit_Myeloid__321","Component","GO.0030141",33,828,"9606","9606.ENSP00000207549,9606.ENSP00000226279,9606.ENSP00000236147,9606.ENSP00000236671,9606.ENSP00000261712,9606.ENSP00000262776,9606.ENSP00000278407,9606.ENSP00000282588,9606.ENSP00000295683,9606.ENSP00000296370,9606.ENSP00000302079,9606.ENSP00000302324,9606.ENSP00000303276,9606.ENSP00000309741,9606.ENSP00000315130,9606.ENSP00000329920,9606.ENSP00000337816,9606.ENSP00000342793,9606.ENSP00000348170,9606.ENSP00000349687,9606.ENSP00000355467,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000369702,9606.ENSP00000375622,9606.ENSP00000377508,9606.ENSP00000379512,9606.ENSP00000390265,9606.ENSP00000399700,9606.ENSP00000417038,9606.ENSP00000441691","UNC13D,CD38,SELL,CTSD,PSMD11,LGALS3BP,SERPING1,ITGA1,CXCR1,S100P,C3AR1,RNASE3,RNASE2,SLCO4C1,CLU,MCEMP1,MMP25,PLD1,HP,GM2A,SCCPDH,MNDA,S100A8,S100A12,S100A9,LHFPL2,LAIR1,JUP,MGST1,IDH1,PLAC8,PHACTR2,ITGAM",2.35e-08,4.92e-06,"secretory granule"
"SevCrit_Myeloid__321","Process","GO.0035456",7,23,"9606","9606.ENSP00000345494,9606.ENSP00000354822,9606.ENSP00000382707,9606.ENSP00000386187,9606.ENSP00000400646,9606.ENSP00000464030,9606.ENSP00000484689","PLSCR1,XAF1,IFITM3,IFITM1,PNPT1,IKBKE,IFITM2",8.72e-08,5.19e-06,"response to interferon-beta"
"SevCrit_Myeloid__321","Process","GO.0002684",33,882,"9606","9606.ENSP00000207549,9606.ENSP00000226279,9606.ENSP00000251642,9606.ENSP00000262942,9606.ENSP00000264657,9606.ENSP00000278407,9606.ENSP00000290246,9606.ENSP00000292301,9606.ENSP00000296503,9606.ENSP00000299367,9606.ENSP00000302079,9606.ENSP00000312002,9606.ENSP00000315130,9606.ENSP00000329418,9606.ENSP00000329967,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000355866,9606.ENSP00000355870,9606.ENSP00000356792,9606.ENSP00000357113,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357727,9606.ENSP00000358165,9606.ENSP00000365569,9606.ENSP00000368699,9606.ENSP00000371471,9606.ENSP00000377344,9606.ENSP00000391676,9606.ENSP00000441691,9606.ENSP00000464030,9606.ENSP00000473159","UNC13D,CD38,DHX58,ARPC1A,STAT3,SERPING1,ELMO2,CCR2,HMGB2,C2,C3AR1,HAVCR2,CLU,SOCS1,TBK1,PLSCR1,PARP9,DUSP10,HLX,XCL1,IFI16,MNDA,S100A8,S100A9,FCGR1A,FLOT1,ISG15,RSAD2,DDX60,JAK3,ITGAM,IKBKE,FFAR2",9.84e-08,5.77e-06,"positive regulation of immune system process"
"SevCrit_Myeloid__321","Component","GO.0031410",60,2226,"9606","9606.ENSP00000207549,9606.ENSP00000215838,9606.ENSP00000223500,9606.ENSP00000226279,9606.ENSP00000236147,9606.ENSP00000236671,9606.ENSP00000254436,9606.ENSP00000261712,9606.ENSP00000262101,9606.ENSP00000262776,9606.ENSP00000272371,9606.ENSP00000278407,9606.ENSP00000282588,9606.ENSP00000295683,9606.ENSP00000296161,9606.ENSP00000296370,9606.ENSP00000296632,9606.ENSP00000302079,9606.ENSP00000302324,9606.ENSP00000303276,9606.ENSP00000309741,9606.ENSP00000312002,9606.ENSP00000312946,9606.ENSP00000313391,9606.ENSP00000315130,9606.ENSP00000329418,9606.ENSP00000329920,9606.ENSP00000329967,9606.ENSP00000336762,9606.ENSP00000337816,9606.ENSP00000342793,9606.ENSP00000348170,9606.ENSP00000349687,9606.ENSP00000355467,9606.ENSP00000357123,9606.ENSP00000357722,9606.ENSP00000357726,9606.ENSP00000357727,9606.ENSP00000358165,9606.ENSP00000362807,9606.ENSP00000363970,9606.ENSP00000365569,9606.ENSP00000368022,9606.ENSP00000369702,9606.ENSP00000369899,9606.ENSP00000370213,9606.ENSP00000375622,9606.ENSP00000377508,9606.ENSP00000379512,9606.ENSP00000382707,9606.ENSP00000386331,9606.ENSP00000386881,9606.ENSP00000390265,9606.ENSP00000391676,9606.ENSP00000399700,9606.ENSP00000417038,9606.ENSP00000427223,9606.ENSP00000441691,9606.ENSP00000464030,9606.ENSP00000481721","UNC13D,TCN2,CHMP5,CD38,SELL,CTSD,TRIM21,PSMD11,MSR1,LGALS3BP,OTOF,SERPING1,ITGA1,CXCR1,DTX3L,S100P,STARD4,C3AR1,RNASE3,RNASE2,SLCO4C1,HAVCR2,STAB1,DAB2,CLU,SOCS1,MCEMP1,TBK1,ANG,MMP25,PLD1,HP,GM2A,SCCPDH,MNDA,S100A8,S100A12,S100A9,FCGR1A,PEF1,MAP1LC3A,FLOT1,OPTN,LHFPL2,RRAGA,CLCN4,LAIR1,JUP,MGST1,IFITM3,MYO7A,DYSF,IDH1,JAK3,PLAC8,PHACTR2,MARCH1,ITGAM,IKBKE,TBC1D2",5.29e-08,7.38e-06,"cytoplasmic vesicle"
"SevCrit_Myeloid__321","Process","GO.0045088",20,361,"9606","9606.ENSP00000215794,9606.ENSP00000251642,9606.ENSP00000278407,9606.ENSP00000296503,9606.ENSP00000312002,9606.ENSP00000329418,9606.ENSP00000329967,9606.ENSP00000330341,9606.ENSP00000345494,9606.ENSP00000353512,9606.ENSP00000355866,9606.ENSP00000357113,9606.ENSP00000357722,9606.ENSP00000357727,9606.ENSP00000365569,9606.ENSP00000371471,9606.ENSP00000377344,9606.ENSP00000441691,9606.ENSP00000464030,9606.ENSP00000473159","USP18,DHX58,SERPING1,HMGB2,HAVCR2,SOCS1,TBK1,SOCS3,PLSCR1,PARP9,DUSP10,IFI16,S100A8,S100A9,FLOT1,RSAD2,DDX60,ITGAM,IKBKE,FFAR2",1.29e-07,7.46e-06,"regulation of innate immune response"
